id,title,description,link,image_link,price,availability,condition,brand,mpn,google_product_category,product_type
invitatie-botez-ursulet-fundita-albastra,Invitație Botez Băiețel - Tematică Ursuleț cu Fundiță Albastră și Carton Premium,"Invitație de botez delicată pentru băiețel, cu un design adorabil ilustrat cu un ursuleț simpatic și o fundiță elegantă albastru bleu. Realizată pe carton alb premium de 250g, această invitație este alegerea ideală pentru evenimente cu tematică Baby Boy sau Ursuleț. Designul cald, în culori pastelate, oferă o primă impresie plină de tandrețe. Caracteristici: Material: carton alb mat premium | Grosime carton: 250g | Dimensiune: 12 x 17 cm | Accesorii: design ilustrat baby boy | Plic inclus în preț: Da",https://boundlesscollection.ro/p/invitatie-botez-baietel-tematica-ursulet-cu-fundita-albastra-si-carton-premium-invitati.html,https://boundlesscollection.ro/images/invitatii/invitatie-botez-ursulet-fundita-albastra.jpg,6.00 RON,in stock,new,Boundless Collection,invitatie-botez-ursulet-fundita-albastra,Arts & Entertainment > Party & Celebration > Party Supplies > Invitations,invitatii botez
invitatie-botez-stelute-norisori-baietel,Invitație Botez Băiețel - Tematică Steluțe Norișori și Curcubeu Pastel,"Invitație de botez magică pentru băiețel, cu un design delicat în stil acuarelă, ilustrat cu steluțe aurii, norișori pufoși și un curcubeu în nuanțe pastelate. Realizată pe carton alb premium de 250g, această invitație este alegerea ideală pentru evenimente cu tematică Cer Înstelat, Little Star sau Poveste. Designul liniștitor și culorile calde oferă un aspect deosebit de rafinat. Caracteristici: Material: carton alb mat premium | Grosime carton: 250g | Dimensiune: 12 x 17 cm | Accesorii: design ilustrat baby boy | Plic inclus în preț: Da",https://boundlesscollection.ro/p/invitatie-botez-baietel-tematica-stelute-norisori-si-curcubeu-pastel-invitati.html,https://boundlesscollection.ro/images/invitatii/invitatie-botez-stelute-norisori-baietel.jpg,6.00 RON,in stock,new,Boundless Collection,invitatie-botez-stelute-norisori-baietel,Arts & Entertainment > Party & Celebration > Party Supplies > Invitations,invitatii botez
invitatie-fundita-rosie-calc-004,Invitație Botez Elegantă - Foaie de Calc (Vellum) și Fundiță Roșie,"Invitație de botez premium cu un design clasic și rafinat, realizată pe carton alb mat de 250g. Invitația este îmbrăcată într-un înveliș delicat din foaie de calc (vellum) semitransparentă, oferind un aspect elegant și aerisit. Detaliul final este oferit de fundița roșie din organza, care adaugă o pată de culoare vibrantă și prețioasă. Este ideală pentru botezuri elegante sau evenimente tematice cu accente roșii. Caracteristici: Material: carton mat premium și foaie de calc transparentă | Grosime carton: 250g | Dimensiune: 12 x 17 cm | Accesorii: fundiță organza roșie, înveliș vellum",https://boundlesscollection.ro/p/invitatie-botez-eleganta-foaie-de-calc-vellum-si-fundita-rosie-invitati.html,https://boundlesscollection.ro/images/invitatii/invitatie-botez-fundita-rosie-foaie-calc.jpg,6.00 RON,in stock,new,Boundless Collection,invitatie-fundita-rosie-calc-004,Arts & Entertainment > Party & Celebration > Party Supplies > Invitations,invitatii botez
invitatie-carticica-albastra-005,Invitație Botez Băiețel Tip Cărticică - Cu Poză și Fundiță Organza,"Invitație de botez specială, realizată sub formă de cărticică pe carton premium mat (250g). Designul include personalizarea cu fotografia micuțului tău și toate detaliile evenimentului într-un format compact și elegant. Invitația este finisată manual cu o fundiță delicată din organza albastră, fiind ideală pentru un botez de băiețel cu tematică clasică sau modernă. Caracteristici: Material: carton alb mat premium | Grosime carton: 250g | Dimensiune: 14.8 x 21 cm (închisă) | Accesorii: fundiță organza albastră | Personalizare: include poză bebe | Plic inclus: Da",https://boundlesscollection.ro/p/invitatie-botez-baietel-tip-carticica-cu-poza-si-fundita-organza-invitati.html,https://boundlesscollection.ro/images/invitatii/invitatie-botez-tip-carticica-fundita-albastra.jpg,4.00 RON,in stock,new,Boundless Collection,invitatie-carticica-albastra-005,Arts & Entertainment > Party & Celebration > Party Supplies > Invitations,invitatii botez
invitatie-botez-ursulet-baietel,Invitație Botez Băiețel - Tematică Ursuleț și Detalii Bleu Pastel,"Invitație de botez adorabilă pentru băiețel, cu un design delicat ilustrat în stil acuarelă cu un ursuleț simpatic și elemente grafice pastelate. Realizată pe carton alb mat premium de 250g, această invitație oferă un aspect cald și elegant, fiind alegerea ideală pentru evenimente cu tematică Ursuleț, Baby Boy sau Lumea Poveștilor. Caracteristici: Material: carton alb mat premium | Grosime carton: 250g | Dimensiune: 12 x 17 cm | Accesorii: design ilustrat bleu",https://boundlesscollection.ro/p/invitatie-botez-baietel-tematica-ursulet-si-detalii-bleu-pastel-invitati.html,https://boundlesscollection.ro/images/invitatii/invitatie-botez-ursulet-baietel.jpg,4.00 RON,in stock,new,Boundless Collection,invitatie-botez-ursulet-baietel,Arts & Entertainment > Party & Celebration > Party Supplies > Invitations,invitatii botez
invitatie-ursulet-roz-007,Invitație Botez Fetiță - Tematică Ursuleț cu Baloane și Fundiță Roz,"Invitație de botez adorabilă pentru fetiță, realizată pe carton mat premium de 250g, cu un design ilustrat în stil acuarelă. Modelul prezintă un ursuleț simpatic și baloane în nuanțe de roz pudrat, fiind finisat manual cu o fundiță elegantă din satin roz. Este alegerea perfectă pentru o tematică delicată de tip Baby Girl sau Lumea Poveștilor. Caracteristici: Material: carton alb mat premium | Grosime carton: 250g | Dimensiune: 12 x 17 cm | Accesorii: fundiță satinată roz | Design: ursuleț și baloane pastel | Plic inclus: Da",https://boundlesscollection.ro/p/invitatie-botez-fetita-tematica-ursulet-cu-baloane-si-fundita-roz-invitati.html,https://boundlesscollection.ro/images/invitatii/invitatie-botez-ursulet-fundita-roz.jpg,4.00 RON,in stock,new,Boundless Collection,invitatie-ursulet-roz-007,Arts & Entertainment > Party & Celebration > Party Supplies > Invitations,invitatii botez
invitatie-safari-plic-verde-009,Invitație Botez Safari și Junglă - Plic Verde Decupat Tip Frunză,"Invitație de botez premium cu tematică Safari, ilustrată cu animale vesele din junglă și vegetație tropicală. Elementul spectaculos al acestui model este plicul verde special, decupat creativ în formă de frunză, care oferă un aspect unitar și exotic. Realizată pe carton mat de 250g, este alegerea ideală pentru părinții care își doresc un design jucăuș, dar extrem de rafinat și tactil. Caracteristici: Material: carton mat premium | Grosime carton: 250g | Dimensiune: 13 x 18 cm (închisă) | Accesorii: plic special verde decupat | Design: Animale exotice (leu, girafă, elefant)",https://boundlesscollection.ro/p/invitatie-botez-safari-si-jungla-plic-verde-decupat-tip-frunza-invitati.html,https://boundlesscollection.ro/images/invitatii/invitatie-botez-safari-plic-verde.jpg,9.00 RON,in stock,new,Boundless Collection,invitatie-safari-plic-verde-009,Arts & Entertainment > Party & Celebration > Party Supplies > Invitations,invitatii botez
invitatie-nunta-eucalipt-greenery,Invitație Nuntă Elegantă - Tematică Eucalipt și Design Greenery,"Invitație de nuntă rafinată, cu un design botanic modern inspirat de frunzele de eucalipt în nuanțe de verde salvie și accente naturale. Realizată pe carton alb mat premium de 250g, această invitație este alegerea perfectă pentru nunți cu tematică Greenery, Boho-Rustic sau Minimalist. Stilul aerisit și culorile naturale oferă o primă impresie de o eleganță atemporală. Caracteristici: Material: carton alb mat premium | Grosime carton: 250g | Dimensiune: 12 x 17 cm | Design: frunze eucalipt acuarelă | Plic inclus în preț: Da",https://boundlesscollection.ro/p/invitatie-nunta-eleganta-tematica-eucalipt-si-design-greenery-invitati.html,https://boundlesscollection.ro/images/invitatii/invitatie-nunta-eucalipt-greenery.jpg,4.00 RON,in stock,new,Boundless Collection,invitatie-nunta-eucalipt-greenery,Arts & Entertainment > Party & Celebration > Party Supplies > Invitations,invitatii nunta
invitatie-nunta-ziar-010,Invitație Nuntă Tip Ziar - Design Retro Original cu Sfoară Naturală,"Invitație de nuntă creativă sub formă de ziar (The Wedding Times), cu aspect retro și editorial. Printată pe carton mat și legată manual cu sfoară naturală de iută, spune povestea mirilor într-un mod inedit. Caracteristici: Stil: Vintage / Newspaper | Material: carton mat premium | Accesorii: sfoară iută inclusă | Design: Editorial personalizat",https://boundlesscollection.ro/p/invitatie-nunta-tip-ziar-design-retro-original-cu-sfoara-naturala-invitati.html,https://boundlesscollection.ro/images/invitatii/invitatie-nunta-jurnal.jpg,5.99 RON,in stock,new,Boundless Collection,invitatie-nunta-ziar-010,Arts & Entertainment > Party & Celebration > Party Supplies > Invitations,invitatii nunta
invitatie-pergament-printesa-bleu-091,Invitație Botez Tip Pergament - Tematică Prințesă și Basm Bleu,"Invitație tip pergament rulată manual, cu o grafică magică de basm în nuanțe de bleu pastel. Realizată pe carton premium flexibil, prinsă cu o fundă fină de satin, oferă invitaților sentimentul unui eveniment regal. Caracteristici: Tip: Pergament rulat | Accesorii: Fundă satin bleu | Tematică: Basm / Prințesă | Stil: Elegant și rafinat",https://boundlesscollection.ro/p/invitatie-botez-tip-pergament-tematica-printesa-si-basm-bleu-invitati.html,https://boundlesscollection.ro/images/invitatii/invitatie-pergament-printesa-bleu.jpg,4.00 RON,in stock,new,Boundless Collection,invitatie-pergament-printesa-bleu-091,Arts & Entertainment > Party & Celebration > Party Supplies > Invitations,invitatii botez
invitatie-absolvire-eleganta-bleu,Invitație Absolvire Elegantă - Design Bleu cu Accente Aurii,"Invitație festivă pentru absolvire, banchet sau curs festiv, realizată pe carton premium cu accente aurii rafinate pe fundal bleu. Un design modern și academic pentru a marca un moment deosebit. Caracteristici: Material: carton premium | Grosime: 250g | Stil: Academic / Elegant | Ideală pentru: Absolvire liceu/facultate, banchet",https://boundlesscollection.ro/p/invitatie-absolvire-eleganta-design-bleu-cu-accente-aurii-invitati.html,https://boundlesscollection.ro/images/invitatii/invitatie-absolvire-bleu.jpeg,6.00 RON,in stock,new,Boundless Collection,invitatie-absolvire-eleganta-bleu,Arts & Entertainment > Party & Celebration > Party Supplies > Invitations,invitatii
invitatie-pergament-fundita-aurie-093,Invitație Nuntă tip Pergament (Scroll) - Fundă Aurie și Design Regal,"Invitație de nuntă sau botez realizată în format de pergament (scroll), pe carton alb premium mat de 250g. Invitația este rulată manual și finisată cu o fundă aurie strălucitoare din satin, oferind un aspect luxos și atemporal. Designul minimalist, dar de impact, este perfect pentru evenimente cu tematică elegantă, royal sau clasică. Formatul rulat oferă o experiență de deschidere memorabilă pentru invitați. Caracteristici: Material: carton mat premium | Grosime: 250g | Tip: Pergament rulat manual | Accesorii: Fundă satinată aurie",https://boundlesscollection.ro/p/invitatie-nunta-tip-pergament-scroll-funda-aurie-si-design-regal-invitati.html,https://boundlesscollection.ro/images/invitatii/invitatie-pergament-fundita-aurie.jpg,4.50 RON,in stock,new,Boundless Collection,invitatie-pergament-fundita-aurie-093,Arts & Entertainment > Party & Celebration > Invitations,invitatii nunta
aranjament-floral-premium-soia-vas-ceramic-roz-001,Aranjament floral premium cu lumanari din ceara de soia si vas ceramic,"Aranjament floral premium realizat manual, compus din peste 15 lumanari din ceara de soia in forme florale variate, completat cu flori uscate decorative si aranjat intr-un vas ceramic elegant. Fiecare piesa este creata cu atentie la detalii, oferind un impact vizual deosebit. Ideal ca si cadou de lux pentru doamne, profesoare sau decor primavaratic.",https://boundlesscollection.ro/p/aranjament-floral-premium-cu-lumanari-din-ceara-de-soia-si-vas-ceramic-aranjame.html,https://boundlesscollection.ro/images/aranjamente/aranjament-premium-soia-vas-ceramic-roz.png,199.00 RON,in stock,new,Boundless Collection,aranjament-floral-premium-soia-vas-ceramic-roz-001,Home & Garden > Decor > Floral Arrangements,aranjamente-florale
aranjament-floral-9-lalele-soia-roz-001,Aranjament floral cu 9 lumanari din ceara de soia – buchet de lalele roz si ivoire,"Aranjament floral realizat manual, tip buchet elegant, compus din 9 lumanari din ceara de soia sub forma de lalele, in nuante delicate de roz si ivoire. Ambalat in hartie decorativa premium si accesorizat cu funda satinata. Un cadou parfumat si rafinat, ideal pentru doamne, profesoare sau decor primavaratic.",https://boundlesscollection.ro/p/aranjament-floral-cu-9-lumanari-din-ceara-de-soia-buchet-de-lalele-roz-si-ivoire-aranjame.html,https://boundlesscollection.ro/images/aranjamente/aranjament-9-lalele-roz-ivoire.PNG,69.00 RON,in stock,new,Boundless Collection,aranjament-floral-9-lalele-soia-roz-001,Home & Garden > Decor > Floral Arrangements,aranjamente-florale
aranjament-pastel-011,Aranjament floral din lumanari parfumate pastel,"Lumanari din ceara de soia modelate flori, nuante roz pudrat/ivoire/piersica. Piesa de decor sau cadou elegant.",https://boundlesscollection.ro/p/aranjament-floral-din-lumanari-parfumate-pastel-aranjame.html,https://boundlesscollection.ro/images/aranjamente/aranjament-floral-lumanari-pastel.png,74.99 RON,in stock,new,Boundless Collection,aranjament-pastel-011,Home & Garden > Decor > Artificial Flora > Artificial Flower Arrangements,aranjamente-florale
